Date,Campaign name,Ad set name,Age,Gender,Amount spent (USD),Return on ad spend (ROAS),country,audience description,Total investment
2018-08-06,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,35-44,unknown,0.14,0.0,US,Outdoor Activists,0.14
2018-08-07,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,35-44,unknown,0.04,0.0,US,Outdoor Activists,0.04
2018-07-11,EN_RCH_Campers_LeadGen,CA_M/F_25-64_Camping Enthusiast,35-44,female,0.03,0.0,CA,Camping Enthusiast,0.03
2018-07-11,EN_RCH_Campers_LeadGen,CA_M/F_25-64_Camping Enthusiast,35-44,male,0.0,0.0,CA,Camping Enthusiast,0.0
2018-07-12,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",35-44,female,0.07,0.0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0.07
2018-07-13,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",35-44,female,0.25,0.0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0.25
2018-07-14,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",35-44,female,0.41,0.0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0.41
2018-07-15,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",35-44,female,0.26,0.0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0.26
2018-07-16,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",35-44,female,0.28,0.0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0.28
2018-07-17,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",35-44,female,0.17,0.0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0.17
2018-07-18,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",35-44,female,0.26,0.0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0.26
2018-07-19,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",35-44,female,0.19,0.0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0.19
2018-07-20,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",35-44,female,0.13,0.0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0.13
2018-07-21,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",35-44,female,0.12,0.0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0.12
2018-07-22,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",35-44,female,0.02,0.0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0.02
2018-07-23,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",35-44,female,0.07,0.0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0.07
2018-07-24,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",35-44,female,0.28,0.0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0.28
2018-07-25,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",35-44,female,0.05,0.0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0.05
2018-07-26,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",35-44,female,0.13,0.0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0.13
2018-07-27,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",35-44,female,0.08,0.0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0.08
2018-07-28,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",35-44,female,0.09,0.0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0.09
2018-07-29,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",35-44,female,0.11,0.0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0.11
2018-07-30,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",35-44,female,0.3,0.0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0.3
2018-07-31,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",35-44,female,0.24,0.0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0.76
2018-08-01,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",35-44,female,0.52,0.0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0.76
2018-08-02,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",35-44,female,0.71,0.0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0.71
2018-08-03,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",35-44,female,0.97,0.0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0.97
2018-08-04,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",35-44,female,0.98,0.0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0.98
2018-08-05,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",35-44,female,0.84,0.0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0.84
2018-08-06,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",35-44,female,0.78,0.0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0.78
2018-08-07,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",35-44,female,0.29,0.0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0.29
2018-07-12,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",35-44,female,0.63,0.0,AU,"Lookalike (AU, 2%) - rainfactoryS71C",0.63
2018-07-13,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",35-44,female,1.82,0.0,AU,"Lookalike (AU, 2%) - rainfactoryS71C",1.82
2018-07-14,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",35-44,female,2.82,0.0,AU,"Lookalike (AU, 2%) - rainfactoryS71C",2.82
2018-07-15,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",35-44,female,1.55,3806.45,AU,"Lookalike (AU, 2%) - rainfactoryS71C",1.55
2018-07-16,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",35-44,female,2.24,0.0,AU,"Lookalike (AU, 2%) - rainfactoryS71C",2.24
2018-07-17,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",35-44,female,1.03,0.0,AU,"Lookalike (AU, 2%) - rainfactoryS71C",1.03
2018-07-18,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",35-44,female,1.2,0.0,AU,"Lookalike (AU, 2%) - rainfactoryS71C",1.2
2018-07-19,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",35-44,female,0.97,0.0,AU,"Lookalike (AU, 2%) - rainfactoryS71C",0.97
2018-07-20,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",35-44,female,1.24,0.0,AU,"Lookalike (AU, 2%) - rainfactoryS71C",1.24
2018-07-21,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",35-44,female,1.26,0.0,AU,"Lookalike (AU, 2%) - rainfactoryS71C",1.26
2018-07-22,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",35-44,female,1.08,0.0,AU,"Lookalike (AU, 2%) - rainfactoryS71C",1.08
2018-07-23,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",35-44,female,0.72,0.0,AU,"Lookalike (AU, 2%) - rainfactoryS71C",0.72
2018-07-24,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",35-44,female,1.01,0.0,AU,"Lookalike (AU, 2%) - rainfactoryS71C",1.01
2018-07-25,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",35-44,female,1.29,0.0,AU,"Lookalike (AU, 2%) - rainfactoryS71C",1.29
2018-07-26,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",35-44,female,1.22,0.0,AU,"Lookalike (AU, 2%) - rainfactoryS71C",1.22
2018-07-27,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",35-44,female,1.04,0.0,AU,"Lookalike (AU, 2%) - rainfactoryS71C",1.04
2018-07-28,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",35-44,female,0.79,0.0,AU,"Lookalike (AU, 2%) - rainfactoryS71C",0.79
2018-07-29,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",35-44,female,1.1,5363.64,AU,"Lookalike (AU, 2%) - rainfactoryS71C",1.1
2018-07-30,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",35-44,female,1.92,0.0,AU,"Lookalike (AU, 2%) - rainfactoryS71C",1.92
2018-07-31,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",35-44,female,4.17,0.0,AU,"Lookalike (AU, 2%) - rainfactoryS71C",8.379999999999999
2018-08-01,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",35-44,female,4.21,0.0,AU,"Lookalike (AU, 2%) - rainfactoryS71C",8.379999999999999
2018-08-02,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",35-44,female,4.12,0.0,AU,"Lookalike (AU, 2%) - rainfactoryS71C",4.12
2018-08-03,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",35-44,female,5.38,0.0,AU,"Lookalike (AU, 2%) - rainfactoryS71C",5.38
2018-08-04,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",35-44,female,5.39,0.0,AU,"Lookalike (AU, 2%) - rainfactoryS71C",5.39
2018-08-05,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",35-44,female,3.76,0.0,AU,"Lookalike (AU, 2%) - rainfactoryS71C",3.76
2018-08-06,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",35-44,female,4.18,0.0,AU,"Lookalike (AU, 2%) - rainfactoryS71C",4.18
2018-08-07,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",35-44,female,2.22,0.0,AU,"Lookalike (AU, 2%) - rainfactoryS71C",2.22
2018-07-12,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",35-44,female,0.29,0.0,CA,"Lookalike (CA, 2%) - rainfactoryP22C",0.29
2018-07-13,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",35-44,female,0.61,0.0,CA,"Lookalike (CA, 2%) - rainfactoryP22C",0.61
2018-07-14,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",35-44,female,0.71,20704.23,CA,"Lookalike (CA, 2%) - rainfactoryP22C",0.71
2018-07-15,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",35-44,female,0.72,8194.44,CA,"Lookalike (CA, 2%) - rainfactoryP22C",0.72
2018-07-16,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",35-44,female,0.41,0.0,CA,"Lookalike (CA, 2%) - rainfactoryP22C",0.41
2018-07-17,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",35-44,female,0.85,0.0,CA,"Lookalike (CA, 2%) - rainfactoryP22C",0.85
2018-07-18,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",35-44,female,0.29,0.0,CA,"Lookalike (CA, 2%) - rainfactoryP22C",0.29
2018-07-19,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",35-44,female,0.49,0.0,CA,"Lookalike (CA, 2%) - rainfactoryP22C",0.49
2018-07-20,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",35-44,female,0.66,0.0,CA,"Lookalike (CA, 2%) - rainfactoryP22C",0.66
2018-07-21,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",35-44,female,0.51,0.0,CA,"Lookalike (CA, 2%) - rainfactoryP22C",0.51
2018-07-22,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",35-44,female,0.44,0.0,CA,"Lookalike (CA, 2%) - rainfactoryP22C",0.44
2018-07-23,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",35-44,female,0.43,0.0,CA,"Lookalike (CA, 2%) - rainfactoryP22C",0.43
2018-07-24,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",35-44,female,0.78,0.0,CA,"Lookalike (CA, 2%) - rainfactoryP22C",0.78
2018-07-25,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",35-44,female,0.47,0.0,CA,"Lookalike (CA, 2%) - rainfactoryP22C",0.47
2018-07-26,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",35-44,female,0.37,0.0,CA,"Lookalike (CA, 2%) - rainfactoryP22C",0.37
2018-07-27,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",35-44,female,0.75,0.0,CA,"Lookalike (CA, 2%) - rainfactoryP22C",0.75
2018-07-28,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",35-44,female,0.84,0.0,CA,"Lookalike (CA, 2%) - rainfactoryP22C",0.84
2018-07-29,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",35-44,female,0.56,0.0,CA,"Lookalike (CA, 2%) - rainfactoryP22C",0.56
2018-07-30,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",35-44,female,0.56,0.0,CA,"Lookalike (CA, 2%) - rainfactoryP22C",0.56
2018-07-31,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",35-44,female,0.42,0.0,CA,"Lookalike (CA, 2%) - rainfactoryP22C",1.02
2018-08-01,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",35-44,female,0.6,0.0,CA,"Lookalike (CA, 2%) - rainfactoryP22C",1.02
2018-08-02,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",35-44,female,0.3,0.0,CA,"Lookalike (CA, 2%) - rainfactoryP22C",0.3
2018-08-03,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",35-44,female,0.85,0.0,CA,"Lookalike (CA, 2%) - rainfactoryP22C",0.85
2018-08-04,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",35-44,female,1.19,0.0,CA,"Lookalike (CA, 2%) - rainfactoryP22C",1.19
2018-08-05,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",35-44,female,0.89,0.0,CA,"Lookalike (CA, 2%) - rainfactoryP22C",0.89
2018-08-06,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",35-44,female,0.86,0.0,CA,"Lookalike (CA, 2%) - rainfactoryP22C",0.86
2018-08-07,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",35-44,female,0.26,0.0,CA,"Lookalike (CA, 2%) - rainfactoryP22C",0.26
2018-07-12,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",35-44,female,0.82,0.0,CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.82
2018-07-13,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",35-44,female,2.37,0.0,CA,"Lookalike (CA, 2%) - rainfactoryS71C",2.37
2018-07-14,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",35-44,female,3.19,0.0,CA,"Lookalike (CA, 2%) - rainfactoryS71C",3.19
2018-07-15,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",35-44,female,3.45,0.0,CA,"Lookalike (CA, 2%) - rainfactoryS71C",3.45
2018-07-16,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",35-44,female,2.91,0.0,CA,"Lookalike (CA, 2%) - rainfactoryS71C",2.91
2018-07-17,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",35-44,female,2.83,0.0,CA,"Lookalike (CA, 2%) - rainfactoryS71C",2.83
2018-07-18,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",35-44,female,3.51,1680.91,CA,"Lookalike (CA, 2%) - rainfactoryS71C",3.51
2018-07-19,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",35-44,female,3.01,4285.71,CA,"Lookalike (CA, 2%) - rainfactoryS71C",3.01
2018-07-20,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",35-44,female,3.58,0.0,CA,"Lookalike (CA, 2%) - rainfactoryS71C",3.58
2018-07-21,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",35-44,female,2.3,0.0,CA,"Lookalike (CA, 2%) - rainfactoryS71C",2.3
2018-07-22,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",35-44,female,2.37,0.0,CA,"Lookalike (CA, 2%) - rainfactoryS71C",2.37
2018-07-23,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",35-44,female,2.42,2438.02,CA,"Lookalike (CA, 2%) - rainfactoryS71C",2.42
2018-07-24,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",35-44,female,4.47,0.0,CA,"Lookalike (CA, 2%) - rainfactoryS71C",4.47
2018-07-25,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",35-44,female,3.45,1710.14,CA,"Lookalike (CA, 2%) - rainfactoryS71C",3.45
2018-07-26,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",35-44,female,3.96,0.0,CA,"Lookalike (CA, 2%) - rainfactoryS71C",3.96
2018-07-27,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",35-44,female,3.59,0.0,CA,"Lookalike (CA, 2%) - rainfactoryS71C",3.59
2018-07-28,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",35-44,female,3.82,0.0,CA,"Lookalike (CA, 2%) - rainfactoryS71C",3.82
2018-07-29,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",35-44,female,2.85,0.0,CA,"Lookalike (CA, 2%) - rainfactoryS71C",2.85
2018-07-30,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",35-44,female,3.77,0.0,CA,"Lookalike (CA, 2%) - rainfactoryS71C",3.77
2018-07-31,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",35-44,female,4.52,0.0,CA,"Lookalike (CA, 2%) - rainfactoryS71C",9.89
2018-08-01,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",35-44,female,5.37,0.0,CA,"Lookalike (CA, 2%) - rainfactoryS71C",9.89
2018-08-02,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",35-44,female,3.5,16485.71,CA,"Lookalike (CA, 2%) - rainfactoryS71C",3.5
2018-08-03,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",35-44,female,5.46,0.0,CA,"Lookalike (CA, 2%) - rainfactoryS71C",5.46
2018-08-04,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",35-44,female,5.27,0.0,CA,"Lookalike (CA, 2%) - rainfactoryS71C",5.27
2018-08-05,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",35-44,female,4.39,0.0,CA,"Lookalike (CA, 2%) - rainfactoryS71C",4.39
2018-08-06,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",35-44,female,4.47,0.0,CA,"Lookalike (CA, 2%) - rainfactoryS71C",4.47
2018-08-07,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",35-44,female,0.96,0.0,CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.96
2018-07-12,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",35-44,female,0.01,0.0,GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.01
2018-07-13,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",35-44,female,0.31,0.0,GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.31
2018-07-14,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",35-44,female,0.51,11568.63,GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.51
2018-07-15,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",35-44,female,0.29,0.0,GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.29
2018-07-16,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",35-44,female,0.34,0.0,GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.34
2018-07-17,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",35-44,female,0.45,0.0,GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.45
2018-07-18,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",35-44,female,0.35,0.0,GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.35
2018-07-19,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",35-44,female,0.44,0.0,GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.44
2018-07-20,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",35-44,female,0.2,0.0,GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.2
2018-07-21,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",35-44,female,0.26,0.0,GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.26
2018-07-22,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",35-44,female,0.13,0.0,GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.13
2018-07-23,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",35-44,female,0.19,0.0,GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.19
2018-07-24,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",35-44,female,0.5,41200.0,GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.5
2018-07-25,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",35-44,female,0.65,0.0,GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.65
2018-07-26,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",35-44,female,0.39,0.0,GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.39
2018-07-27,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",35-44,female,0.73,0.0,GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.73
2018-07-28,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",35-44,female,0.31,0.0,GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.31
